num,t,word,value,success,error_type,test
2,0,!vite!,0.7895124558738714,True,None,1
3,0,!vite!,!vit!~~~~~,True,None,1
4,0,!vite!,!vite!,True,None,1
5,0,!vite!,22.498746633529663,,None,1
0,0,!bruit!,1785,,None,1
1,0,!bruit!,0.9931308638986408,True,None,1
2,0,!bruit!,0.871904829062623,True,None,1
3,0,!bruit!,!bRyi!~~~~,True,None,1
4,0,!bruit!,!bruit!,True,None,1
5,0,!bruit!,73.63141441345215,,None,1
0,0,!terme!,1015,,None,1
1,0,!terme!,0.9756152105630902,True,None,1
2,0,!terme!,0.8705168484540143,True,None,1
3,0,!terme!,!tERm!~~~~,True,None,1
4,0,!terme!,!terme!,True,None,1
5,0,!terme!,45.131537437438965,,None,1
0,0,!corde!,1130,,None,1
1,0,!corde!,0.9811455000028075,True,None,1
2,0,!corde!,0.8768792977801761,True,None,1
3,0,!corde!,!kORd!~~~~,True,None,1
4,0,!corde!,!corde!,True,None,1
5,0,!corde!,49.85733509063721,,None,1
