num,t,word,value,success,error_type,test
3,0,!pris!,!pRi!~~~~~,False,None,1
4,0,!pris!,!pris!,True,None,1
5,0,!pris!,54.70544624328613,,None,1
0,0,!guide!,1502,,None,1
1,0,!guide!,0.04675316248061707,True,None,1
2,0,!guide!,0.8050694079645684,False,None,1
3,0,!guide!,!giz!~~~~~,False,None,1
4,0,!guide!,!guide!,True,None,1
5,0,!guide!,63.20825743675232,,None,1
0,0,!lueur!,1302,,None,1
1,0,!lueur!,0.12700172008774294,True,None,1
2,0,!lueur!,0.3076062175250507,True,None,1
3,0,!lueur!,!ly9R!~~~~,True,None,1
4,0,!lueur!,!lueur!,True,None,1
5,0,!lueur!,60.06928634643555,,None,1
0,0,!riche!,1095,,None,1
1,0,!riche!,0.08436026646367992,True,None,1
2,0,!riche!,0.03550729889221275,True,None,1
3,0,!riche!,!RiS!~~~~~,True,None,1
4,0,!riche!,!riche!,True,None,1
5,0,!riche!,57.540555000305176,,None,1
0,0,!cuit!,1163,,None,1
1,0,!cuit!,0.04718013963460865,True,None,1
2,0,!cuit!,0.0562979382908577,True,None,1
3,0,!cuit!,!kyi!~~~~~,True,None,1
4,0,!cuit!,!cuit!,True,None,1
5,0,!cuit!,32.19244313240051,,None,1
0,0,!preuve!,1626,,None,1
1,0,!preuve!,0.02794984234344438,True,None,1
2,0,!preuve!,0.24720025641379448,True,None,1
3,0,!preuve!,!pR~v!~~~~,False,None,1
4,0,!preuve!,!preuve!,True,None,1
5,0,!preuve!,125.03585433959961,,None,1
0,0,!cent!,965,,None,1
1,0,!cent!,0.02834715459390773,True,None,1
2,0,!cent!,0.5465117860154717,True,None,1
3,0,!cent!,!s@!~~~~~~,False,None,1
4,0,!cent!,!cent!,True,None,1
5,0,!cent!,26.176764488220215,,None,1
0,0,!faible!,1753,,None,1
1,0,!faible!,0.19134201718222443,True,None,1
2,0,!faible!,0.6147201058700957,True,None,1
3,0,!faible!,!faj!~~~~~,False,None,1
4,0,!faible!,!faible!,True,None,1
5,0,!faible!,119.39164590835571,,None,1
0,0,!corps!,1267,,None,1
1,0,!corps!,0.03029449888550511,True,None,1
2,0,!corps!,0.796205259994967,False,None,1
3,0,!corps!,!kORs!~~~~,False,None,1
4,0,!corps!,!corps!,True,None,1
5,0,!corps!,62.33373308181763,,None,1
0,0,!droite!,1348,,None,1
1,0,!droite!,0.11036107147437119,True,None,1
2,0,!droite!,0.86213197586285,False,None,1
3,0,!droite!,!dRwa!~~~~,False,None,1
4,0,!droite!,!droite!,True,None,1
5,0,!droite!,93.39842319488525,,None,1
0,0,!greffe!,1242,,None,1
1,0,!greffe!,0.09046292113022188,True,None,1
2,0,!greffe!,0.8613150630232715,False,None,1
3,0,!greffe!,!gRif!~~~~,False,None,1
4,0,!greffe!,!greffe!,True,None,1
5,0,!greffe!,103.90745878219604,,None,1
0,0,!mine!,1824,,None,1
1,0,!mine!,0.021191064206624106,True,None,1
2,0,!mine!,0.10814955998682756,True,None,1
3,0,!mine!,!min!~~~~~,True,None,1
4,0,!mine!,!mine!,True,None,1
5,0,!mine!,52.36802411079407,,None,1
0,0,!goût!,1156,,None,1
1,0,!goût!,0.03262570626063622,True,None,1
2,0,!goût!,0.2051855184151712,True,None,1
3,0,!goût!,!gt!~~~~~~,False,None,1
4,0,!goût!,!goût!,True,None,1
5,0,!goût!,32.95719313621521,,None,1
0,0,!truie!,1338,,None,1
1,0,!truie!,0.02692701852881727,True,None,1
2,0,!truie!,0.09044238763608892,True,None,1
3,0,!truie!,!tRyi!~~~~,True,None,1
4,0,!truie!,!truie!,True,None,1
5,0,!truie!,57.493176221847534,,None,1
0,0,!filtre!,2696,,None,1
1,0,!filtre!,0.02298844244916523,True,None,1
2,0,!filtre!,0.24937404173595268,True,None,1
3,0,!filtre!,!filR!!~~~,False,None,1
4,0,!filtre!,!filtre!,True,None,1
5,0,!filtre!,167.58062052726746,,None,1
0,0,!badge!,1209,,None,1
1,0,!badge!,0.07530550789191201,True,None,1
2,0,!badge!,0.1433542556995163,True,None,1
3,0,!badge!,!baZ!~~~~~,False,None,1
4,0,!badge!,!badge!,True,None,1
5,0,!badge!,57.99224781990051,,None,1
0,0,!miel!,2772,,None,1
1,0,!miel!,0.0681594814111913,True,None,1
2,0,!miel!,0.07993438292381033,True,None,1
3,0,!miel!,!mjEl!~~~~,True,None,1
4,0,!miel!,!miel!,True,None,1
5,0,!miel!,76.37067294120789,,None,1
0,0,!boule!,1544,,None,1
1,0,!boule!,0.0817291848476244,True,None,1
2,0,!boule!,0.06131126198488231,True,None,1
3,0,!boule!,!bul!~~~~~,True,None,1
4,0,!boule!,!boule!,True,None,1
5,0,!boule!,81.40775179862976,,None,1
0,0,!moi!,1901,,None,1
1,0,!moi!,0.0196986507504907,True,None,1
2,0,!moi!,0.02735037510397724,True,None,1
3,0,!moi!,!mwa!~~~~~,True,None,1
4,0,!moi!,!moi!,True,None,1
5,0,!moi!,28.943453550338745,,None,1
0,0,!brousse!,1386,,None,1
1,0,!brousse!,0.24928236437062345,True,None,1
2,0,!brousse!,0.11971328242960463,True,None,1
3,0,!brousse!,!bRus!~~~~,True,None,1
4,0,!brousse!,!brousse!,True,None,1
5,0,!brousse!,153.82492971420288,,None,1
0,0,!malle!,1230,,None,1
1,0,!malle!,0.0861532869017179,True,None,1
2,0,!malle!,0.04770491215927131,True,None,1
3,0,!malle!,!mal!~~~~~,True,None,1
4,0,!malle!,!malle!,True,None,1
5,0,!malle!,65.10042929649353,,None,1
0,0,!fort!,930,,None,1
1,0,!fort!,0.040681420500066595,True,None,1
2,0,!fort!,0.16963647935132214,True,None,1
3,0,!fort!,!fOR!~~~~~,True,None,1
4,0,!fort!,!fort!,True,None,1
5,0,!fort!,25.571996927261353,,None,1
0,0,!drap!,2244,,None,1
1,0,!drap!,0.012402861007840714,True,None,1
2,0,!drap!,0.19740944366794247,True,None,1
3,0,!drap!,!dRa!~~~~~,True,None,1
4,0,!drap!,!drap!,True,None,1
5,0,!drap!,61.65097260475159,,None,1
0,0,!aigle!,1399,,None,1
1,0,!aigle!,0.047902763650713734,True,None,1
2,0,!aigle!,0.7262854757699446,False,None,1
3,0,!aigle!,!EgR!~~~~~,False,None,1
4,0,!aigle!,!aigle!,True,None,1
5,0,!aigle!,62.43923735618591,,None,1
0,0,!meurtre!,1379,,None,1
1,0,!meurtre!,0.06277838683937573,True,None,1
2,0,!meurtre!,0.9525575649551146,False,None,1
3,0,!meurtre!,!m9RtRi!~~,False,None,1
4,0,!meurtre!,!meurtre!,True,None,1
5,0,!meurtre!,140.8016481399536,,None,1
0,0,!rat!,1421,,None,1
1,0,!rat!,0.017671435503281378,True,None,1
2,0,!rat!,0.05816320784412901,True,None,1
3,0,!rat!,!Rat~~~~~~,False,None,1
4,0,!rat!,!rat!,True,None,1
5,0,!rat!,22.449745893478394,,None,1
0,0,!flèche!,2172,,None,1
1,0,!flèche!,0.01725863573494431,True,None,1
2,0,!flèche!,0.5273163153781911,True,None,1
3,0,!flèche!,!flES!~~~~,True,None,1
4,0,!flèche!,!flèche!,True,None,1
5,0,!flèche!,161.80913400650024,,None,1
0,0,!guère!,1384,,None,1
1,0,!guère!,0.021580682339636326,True,None,1
2,0,!guère!,0.8351978190601097,False,None,1
3,0,!guère!,!geRR!~~~~,False,None,1
4,0,!guère!,!guère!,True,None,1
5,0,!guère!,61.664095640182495,,None,1
0,0,!fouine!,1664,,None,1
1,0,!fouine!,0.0264685973209711,True,None,1
2,0,!fouine!,0.5764272706144445,True,None,1
3,0,!fouine!,!fuRin!~~~,False,None,1
4,0,!fouine!,!fouine!,True,None,1
5,0,!fouine!,125.63974738121033,,None,1
0,0,!frise!,2179,,None,1
1,0,!frise!,0.04352559295408862,True,None,1
2,0,!frise!,0.619506914919716,True,None,1
3,0,!frise!,!fRiz!~~~~,True,None,1
4,0,!frise!,!frise!,True,None,1
5,0,!frise!,88.97320199012756,,None,1
0,0,!type!,1843,,None,1
1,0,!type!,0.03274816020608791,True,None,1
2,0,!type!,0.8813179918528004,False,None,1
3,0,!type!,!tipo!~~~~,False,None,1
4,0,!type!,!type!,True,None,1
5,0,!type!,51.33264756202698,,None,1
0,0,!viol!,1207,,None,1
1,0,!viol!,0.016370832671981903,True,None,1
2,0,!viol!,0.647322386119286,True,None,1
3,0,!viol!,!vil!~~~~~,False,None,1
4,0,!viol!,!viol!,True,None,1
5,0,!viol!,33.02856969833374,,None,1
0,0,!puer!,1961,,None,1
1,0,!puer!,0.038508039296909595,True,None,1
2,0,!puer!,0.2390361019992798,True,None,1
3,0,!puer!,!pye!~~~~~,True,None,1
4,0,!puer!,!puer!,True,None,1
5,0,!puer!,52.38399624824524,,None,1
0,0,!nul!,624,,None,1
1,0,!nul!,0.049690098744527456,True,None,1
2,0,!nul!,0.6251546764014564,True,None,1
3,0,!nul!,!ny!~~~~~~,False,None,1
4,0,!nul!,!nul!,True,None,1
5,0,!nul!,10.147741079330444,,None,1
0,0,!hymne!,1250,,None,1
1,0,!hymne!,0.037352233164883245,True,None,1
2,0,!hymne!,0.6622662033575891,True,None,1
3,0,!hymne!,!jEn!~~~~~,False,None,1
4,0,!hymne!,!hymne!,True,None,1
5,0,!hymne!,55.425620555877686,,None,1
0,0,!latte!,898,,None,1
1,0,!latte!,0.21808635986172775,True,None,1
2,0,!latte!,0.04070423980125345,True,None,1
3,0,!latte!,!lat!~~~~~,True,None,1
4,0,!latte!,!latte!,True,None,1
5,0,!latte!,47.12233328819275,,None,1
0,0,!cloche!,2395,,None,1
1,0,!cloche!,0.02731372400418175,True,None,1
2,0,!cloche!,0.06881392644761052,True,None,1
3,0,!cloche!,!klSS!~~~~,False,None,1
4,0,!cloche!,!cloche!,True,None,1
5,0,!cloche!,308.6375958919525,,None,1
0,0,!mode!,1155,,None,1
1,0,!mode!,0.0764175710112306,True,None,1
2,0,!mode!,0.027373227143379815,True,None,1
3,0,!mode!,!mOd!~~~~~,True,None,1
4,0,!mode!,!mode!,True,None,1
5,0,!mode!,64.53079676628113,,None,1
0,0,!peigne!,1604,,None,1
1,0,!peigne!,0.20230586550255128,True,None,1
2,0,!peigne!,0.45870385049111634,True,None,1
3,0,!peigne!,!pENe!~~~~,False,None,1
4,0,!peigne!,!peigne!,True,None,1
5,0,!peigne!,243.32195854187012,,None,1
0,0,!foot!,1077,,None,1
1,0,!foot!,0.04792261573611103,True,None,1
2,0,!foot!,0.7518305165253946,False,None,1
3,0,!foot!,!fOo!~~~~~,False,None,1
4,0,!foot!,!foot!,True,None,1
5,0,!foot!,64.04404544830322,,None,1
0,0,!bride!,1767,,None,1
1,0,!bride!,0.052740501132501304,True,None,1
2,0,!bride!,0.5840480764994147,True,None,1
3,0,!bride!,!bRid!~~~~,True,None,1
4,0,!bride!,!bride!,True,None,1
5,0,!bride!,167.5481276512146,,None,1
0,0,!manque!,1470,,None,1
1,0,!manque!,0.06534102935351152,True,None,1
2,0,!manque!,0.8228555429011482,False,None,1
3,0,!manque!,!m@ke!~~~~,False,None,1
4,0,!manque!,!manque!,True,None,1
5,0,!manque!,219.69170331954956,,None,1
0,0,!pointe!,1435,,None,1
1,0,!pointe!,0.05607578398511724,True,None,1
2,0,!pointe!,0.908268211563062,False,None,1
3,0,!pointe!,!pw5te!~~~,False,None,1
4,0,!pointe!,!pointe!,True,None,1
5,0,!pointe!,203.78859639167786,,None,1
0,0,!laisse!,1548,,None,1
1,0,!laisse!,0.10727199152212405,True,None,1
2,0,!laisse!,0.755574999602107,False,None,1
3,0,!laisse!,!lese!~~~~,False,None,1
4,0,!laisse!,!laisse!,True,None,1
5,0,!laisse!,208.76036381721497,,None,1
0,0,!site!,860,,None,1
1,0,!site!,0.08354998653335491,True,None,1
2,0,!site!,0.05403316685935308,True,None,1
3,0,!site!,!sit!~~~~~,True,None,1
4,0,!site!,!site!,True,None,1
5,0,!site!,50.64767146110535,,None,1
0,0,!propre!,1765,,None,1
1,0,!propre!,0.019660393394273747,True,None,1
2,0,!propre!,0.055403129968957694,True,None,1
3,0,!propre!,!pRo~R!~~~,False,None,1
4,0,!propre!,!propre!,True,None,1
5,0,!propre!,153.9863793849945,,None,1
0,0,!trac!,3000,,None,1
1,0,!trac!,0.02610011339171031,True,None,1
2,0,!trac!,0.02003760350562957,True,None,1
3,0,!trac!,!tRak~~~~~,False,None,1
4,0,!trac!,!trac!,True,None,1
5,0,!trac!,83.41625928878784,,None,1
0,0,!maire!,1181,,None,1
1,0,!maire!,0.5406395915328741,False,None,1
2,0,!maire!,0.5817722515294069,True,None,1
3,0,!maire!,!maR!~~~~~,False,None,1
4,0,!maire!,!maire!,True,None,1
5,0,!maire!,56.94957685470581,,None,1
0,0,!fête!,1015,,None,1
1,0,!fête!,0.07520113411824385,True,None,1
2,0,!fête!,0.05977746384818827,True,None,1
