word,freq
habiter,"13,51"
habites,"4,39"
habitez,"1,82"
habitions,"2,16"
habitons,"1,55"
habits,"16,42"
habituait,"1,76"
habituant,"0,74"
habitude,"128,51"
habitudes,"25,95"
habitue,"22,09"
habituee,"9,33"
habituel,"14,86"
habituelle,"13,65"
habituellement,"7,7"
habituelles,"5,41"
habituels,"6,01"
habituent,"0,61"
habituer,"9,26"
habituera,"0,2"
habitues,"12,09"
hache,"13,92"
hachee,"3,44"
hacherent,"0,07"
haches,"3,71"
hachis,"1,22"
hachoir,"0,61"
hachure,"0,27"
hachures,"1,35"
hacienda,"0,2"
hagard,"6,96"
hagarde,"3,51"
hagards,"2,3"
haie,"14,8"
haies,"11,28"
haillon,"0,47"
haillons,"3,31"
haine,"49,39"
haines,"3,11"
haineuse,"1,76"
haineux,"4,32"
hair,"7,09"
hais,10
haissable,"1,15"
haissables,"0,47"
haissais,"2,09"
haissait,"6,08"
haissent,"1,08"
haissez,"0,27"
hait,"3,58"
halage,"1,49"
halaient,"0,34"
hale,"1,69"
haleine,"21,82"
haleines,"1,22"
halent,"0,2"
haletait,"3,58"
haletant,"7,23"
haletante,"4,66"
haletants,"1,76"
haletement,"2,57"
haletements,"1,15"
haleter,"1,28"
hall,"25,81"
halle,"1,01"
hallebarde,"0,27"
hallebardes,"1,01"
halles,"8,31"
hallucinant,"0,95"
hallucinante,"1,62"
hallucinants,"0,34"
hallucination,"3,51"
hallucinations,"2,09"
hallucine,"0,2"
hallucinee,"0,67"
halo,"7,5"
halte,"14,93"
halteres,"1,28"
haltes,"1,89"
hamac,"3,11"
hamburger,"0,41"
hamburgers,"0,27"
hameau,"7,91"
hameaux,"2,7"
hamecon,"2,5"
hammam,"1,49"
hamster,"0,68"
hanche,"9,59"
hanches,"22,77"
handicap,"2,3"
handicape,"1,08"
handicapes,"0,82"
hangar,"12,97"
hangars,"5,88"
hanneton,"2,7"
hannetons,"2,64"
hantaient,"0,74"
hantait,"2,36"
hante,"6,36"
hantee,"1,42"
hanter,"2,23"
hantes,"1,35"
hantise,"4,46"
hantises,"0,61"
happa,"0,34"
happe,"3,38"
happee,"1,15"
happer,"0,88"
harangues,"0,55"
harassaient,"0,14"
harasse,"1,42"
harassee,"0,55"
harasses,"1,22"
harcelais,"0,2"
harcele,"2,3"
harcelement,"1,35"
harcelent,"0,27"
harceler,"1,82"
hardi,"7,1"
hardie,"1,35"
hardies,"0,88"
hardiesse,"2,03"
hardiesses,"0,61"
hardiment,"1,62"
hardis,"1,96"
harem,"15,74"
hareng,"2,91"
harengs,"3,18"
hargne,"4,26"
hargneuse,"3,11"
hargneusement,"1,42"
hargneux,"5,54"
haricot,"1,22"
haricots,"12,23"
harki,"0,14"
harmonica,"1,69"
harmonie,"15,61"
harmonieuse,"2,43"
harmonieusement,"1,28"
harmonieux,"4,05"
harnachaient,"0,07"
harnachee,"0,14"
harnachees,"0,28"
harnachement,"1,28"
harnais,"3,92"
harpe,"4,86"
harpes,"0,47"
harpie,"1,22"
harpon,"1,76"
harponnent,"0,07"
hasard,"118,99"
hasarda,"1,35"
hasarde,"1,62"
hasardeuse,"1,08"
hasardeux,"1,22"
hasards,"5,2"
hata,"4,05"
hatai,"1,28"
hataient,"1,69"
hatait,"2,09"
hatant,"2,64"
hate,"48,65"
hater,"5,54"
hatif,"1,76"
hatifs,"1,15"
hative,"1,76"
hativement,"5,54"
hatives,"0,95"
haussa,"34,46"
haussai,"2,09"
haussaient,"1,01"
haussait,"4,86"
haussant,"8,38"
hausse,"10,81"
haussement,"5,07"
haussements,"0,61"
hausser,"4,86"
hausserait,"0,14"
haut,"253,24"
hautain,"4,32"
hautaine,"5,07"
hautbois,"1,62"
haute,"90,95"
hautement,"4,73"
hautes,"37,43"
hautesse,"1,42"
hauteur,"66,15"
hauteurs,"11,55"
havre,"3,04"
hebdo,"1,08"
hebdomadaire,"6,75"
hebdomadaires,"1,9"
hebdos,"0,41"
heberge,"1,15"
heberger,"2,7"
hebete,"4,39"
hebetes,"1,49"
hebetude,"4,05"
hebreu,"3,78"
hecatombe,"1,28"
hectares,"6,22"
hegemonie,"1,42"
hela,"1,69"
helas,"35,47"
heler,"1,08"
heles,"0,07"
helice,"2,36"
helices,"1,49"
helicoptere,"2,43"
helicopteres,"1,28"
helium,"0,47"
hemicycle,"0,34"
hemiplegique,"0,34"
hemisphere,"0,88"
hemorragie,"2,43"
hemorroides,"0,41"
hennissement,"1,76"
hennissements,"1,15"
hepatite,"0,74"
herbe,"86,08"
herbes,"32,43"
herbeuses,"0,07"
herbier,"0,81"
hereditaire,"3,85"
hereditaires,"0,74"
heredite,"3,99"
heresie,"7,16"
heretique,"7,43"
heretiques,"18,31"
herissait,"1,08"
herisse,"4,53"
herissee,"3,85"
herissees,"2,44"
herisses,"3,72"
herisson,"1,76"
heritage,"11,15"
heritait,"0,2"
herite,"7,5"
heritee,"1,42"
heriter,"1,35"
heritier,"7,16"
heritiere,"2,7"
heritiers,"3,18"
hermaphrodites,"0,21"
hermetique,"1,96"
hermetiquement,"1,55"
hermetiques,"1,15"
hermetisme,"0,2"
hernie,"0,61"
hero,"1,35"
heroine,"7,23"
heroines,"1,89"
heroique,"7,57"
heroiques,"3,72"
heroisme,"5,95"
heron,"1,08"
herons,"1,28"
heros,"43,65"
herse,"1,69"
hesita,"36,15"
hesitai,"4,26"
hesitaient,"3,11"
hesitais,"3,38"
hesitait,"15,07"
hesitant,"10,14"
hesitante,"5,88"
hesitants,"1,69"
hesitat,"0,2"
hesitation,"19,8"
hesitations,"5,34"
hesite,"29,59"
hesitent,"2,3"
hesiter,"16,28"
hesiterai,"0,2"
hesiteraient,"0,41"
hesiterais,"0,61"
hesiterions,"0,07"
hesites,"0,47"
hesitez,"1,89"
hetero,"0,95"
heteroclite,"2,57"
heteroclites,"2,16"
heterosexuel,"1,49"
heterosexuels,"1,15"
hetre,"3,38"
hetres,"6,82"
heure,"439,86"
heures,"484,19"
heureuse,"58,11"
heureusement,"51,35"
heureuses,"6,96"
heureux,"130,61"
heurt,"2,84"
heurta,"5,14"
heurtaient,"2,36"
heurtait,"4,32"
heurtant,"4,19"
heurte,"9,05"
heurtent,"1,96"
heurter,"7,5"
heurts,"3,31"
hibernation,"0,27"
hibiscus,"1,08"
hibou,"2,36"
hic,"2,91"
hideuse,"2,7"
hideuses,"1,28"
hideux,"5,27"
hier,"92,64"
hierarchie,"8,65"
hierarchies,"1,22"
hierarchique,"1,28"
hierarchisation,"0,07"
hierarchises,"0,14"
hieratique,"1,22"
hieroglyphes,"1,28"
hilarant,"0,2"
hilare,"6,15"
hilares,"2,57"
hilarite,"4,05"
hindous,"1,01"
hippie,"0,21"
hippies,"0,28"
hippique,"1,42"
hippiques,"1,49"
hirondelle,"3,24"
hirondelles,"6,42"
hirsute,"3,78"
hirsutes,"1,82"
hissa,"2,3"
hissait,"2,09"
hissant,"1,62"
hisse,"5,35"
hissee,"1,28"
hisser,"6,22"
histoire,"292,23"
histoires,"67,3"
historien,"3,11"
historiens,"2,84"
historique,"12,43"
historiques,"6,62"
hiver,"96,28"
hiverne,"0,14"
hivers,"3,24"
hocha,"14,12"
hochaient,"1,15"
hochais,"0,27"
hochait,"5,27"
hochant,"8,38"
hoche,"8,58"
hochement,"3,78"
hochements,"1,89"
hocher,"1,42"
hochet,"1,01"
hochets,"1,22"
hollandais,"6,01"
hollandaise,"2,23"
holocauste,"0,95"
homard,"3,51"
homards,"1,82"
homicide,"1,21"
hommage,"13,31"
hommages,"3,38"
homme,"852,23"
hommes,"546,62"
homo,"1,15"
homogene,"2,43"
homologue,"0,28"
homos,"0,2"
homosexualite,"2,57"
homosexuel,"3,65"
homosexuels,"3,11"
honnete,"20,2"
honnetement,"4,73"
honnetes,"8,04"
honnetete,"6,42"
honneur,"87,64"
honneurs,"9,73"
honorabilite,"1,15"
honorable,"8,24"
honorablement,"1,55"
honorables,"2,57"
honoraires,"1,63"
honorait,"1,49"
honore,"4,46"
honorer,"5,07"
honores,"0,88"
honorez,"0,07"
honte,"82,64"
honteuse,"6,89"
honteusement,"2,43"
honteuses,"2,36"
honteux,"13,04"
hopital,"50,41"
hopitaux,"4,53"
hoquet,"4,32"
hoqueta,"1,55"
hoquetait,"1,15"
hoquetant,"1,35"
hoqueter,"0,41"
hoquetons,"0,07"
hoquets,"3,58"
horaire,"4,66"
horaires,"5,47"
horde,"3,78"
hordes,"3,24"
horizon,"61,08"
horizons,"5,07"
horizontal,"2,84"
horizontale,"6,62"
horizontalement,"1,96"
horizontales,"2,36"
horizontaux,"1,69"
horloge,"13,99"
horloger,"2,43"
horlogerie,"1,08"
horloges,"2,5"
hormis,"5,74"
hormones,"0,47"
horoscope,"1,28"
horreur,"61,35"
horreurs,"8,11"
horrible,"20,74"
horriblement,"4,53"
horribles,"4,73"
horrifiant,"1,15"
horrifie,"2,23"
horrifierent,"0,07"
horripilee,"0,2"
hors,"92,43"
hortensias,"1,69"
hospice,"6,28"
hospices,"0,68"
hospitalier,"1,29"
hospitalise,"1,01"
hospitalite,"3,85"
hostie,"3,45"
hosties,"0,41"
hostile,"15,47"
hostiles,"5,68"
hostilite,"11,89"
hostilites,"3,92"
hote,"10,81"
hotel,"143,78"
hotelier,"1,69"
hotellerie,"1,76"
hotels,"15,14"
hotes,"9,39"
hotesse,"7,43"
hotesses,"0,88"
hotte,"2,43"
houle,"8,85"
houles,"1,22"
houleuse,"1,35"
houppette,"2,09"
hourra,"1,55"
houspilla,"0,07"
houspiller,"0,81"
housse,"3,11"
housses,"2,57"
houx,"1,28"
hublot,"4,66"
hublots,"3,11"
hue,"2,23"
huee,"0,07"
huees,"1,49"
huer,"0,27"
huile,"37,78"
huilee,"1,62"
huilent,"0,07"
huiles,"1,96"
huileuse,"1,89"
huileux,"1,82"
huissier,"3,72"
huissiers,"2,23"
huit,"102,5"
huitaine,"1,01"
huitieme,"4,39"
huitre,"2,7"
huitres,"4,93"
hululement,"1,22"
huma,"1,49"
humain,"42,9"
humaine,"48,51"
humaines,"15,07"
humains,"23,38"
humais,"0,07"
humait,"1,28"
humanisees,"0,14"
humanisme,"2,3"
humanistes,"0,61"
humanitaire,"1,22"
humanite,"23,85"
humant,"1,69"
humble,"12,84"
humblement,"3,65"
humbles,"5,61"
humecta,"0,27"
humecter,"1,01"
humer,"1,76"
humeur,"52,57"
humeurs,"5,47"
humide,"38,24"
humides,"15,07"
humidificateur,"0,07"
humidite,"14,86"
humiliant,"2,7"
humiliation,"10,68"
humiliations,"2,97"
humilie,"6,49"
humiliee,"2,97"
humilier,"4,32"
humilite,"11,96"
humoriste,"0,48"
humoristes,"0,48"
humour,"16,76"
humus,"5,74"
hurla,"13,78"
hurlai,"1,08"
hurlaient,"3,38"
hurlait,"10,54"
hurlant,"15,87"
hurlante,"2,03"
hurlantes,"1,01"
hurle,"24,39"
hurlement,"9,86"
hurlements,"11,08"
hurlent,"2,36"
hurler,"17,23"
hurlerent,"1,01"
hurricane,"0,27"
hutte,"4,93"
huttes,"2,91"
hydraulique,"1,08"
hydravion,"0,27"
hydrogene,"0,88"
hyene,"1,76"
hyenes,"0,68"
hygiene,"6,28"
hygienique,"2,84"
hygieniques,"1,28"
hymne,"6,69"
hymnes,"2,03"
hyperemotivite,"0,07"
hypertrophiee,"0,14"
hypertrophies,"0,21"
hypnose,"1,22"
hypnotise,"1,22"
hypnotiser,"0,27"
hypocrisie,"5,47"
hypocrite,"6,22"
hypocritement,"1,69"
hypocrites,"3,18"
hypotheque,"0,95"
hypotheques,"1,08"
hypothese,"12,91"
hypotheses,"3,92"
hypothetique,"1,62"
hysterie,"3,31"
hysterique,"4,46"
hysteriques,"2,1"
iceberg,"1,08"
ici,"483,65"
icone,"2,16"
icones,"2,57"
iconoclaste,"0,61"
ideal,"19,25"
ideale,"7,03"
idealement,"1,22"
ideales,"1,15"
idealisme,"1,82"
idealiste,"2,03"
ideaux,"0,94"
idee,"241,08"
idees,"87,36"
idem,"2,64"
identifiables,"1,01"
identifiait,"1,55"
identification,"1,76"
identifie,"4,26"
identifiee,"0,68"
identifier,"8,45"
identifies,"0,47"
identique,"8,04"
identiques,"7,36"
identite,"22,64"
identites,"1,55"
ideologie,"2,97"
ideologies,"1,08"
ideologique,"1,89"
idiot,"34,06"
idiote,"11,62"
idiotes,"2,57"
idiotie,"1,96"
idioties,"1,01"
idiots,"7,03"
idole,"6,35"
idoles,"3,72"
idylle,"2,7"
idyllique,"1,35"
ignares,"0,88"
ignifugee,"0,07"
ignoble,"9,19"
ignobles,"3,11"
ignominie,"3,18"
ignominies,"0,54"
ignominieuse,"0,54"
ignominieuses,"0,07"
ignora,"1,49"
ignoraient,"4,46"
ignorais,"10,61"
ignorait,"26,01"
ignorance,"16,35"
ignorant,"10,2"
ignorante,"1,96"
ignorants,"2,84"
ignore,"27,83"
ignoree,"1,82"
ignorent,"5,07"
ignorer,"16,89"
ignores,"1,42"
ignorez,"2,5"
ignoriez,"0,61"
ignorions,"1,49"
ignorons,"1,28"
il,"15832,16"
ile,"83,58"
iles,"24,66"
illegal,"0,88"
illegale,"0,47"
illegalement,"0,2"
illegales,"0,41"
illegitime,"0,61"
illettres,"0,41"
illico,"7,16"
illimite,"1,49"
illimitee,"1,69"
illisible,"5,68"
illisibles,"1,08"
illumina,"2,57"
illuminaient,"1,35"
illuminait,"3,11"
illuminant,"1,35"
illumination,"3,11"
illuminations,"1,08"
illumine,"10,41"
illuminee,"4,67"
illuminees,"1,89"
illuminer,"1,08"
illumines,"2,63"
illusion,"30,27"
illusionnistes,"0,07"
illusions,"17,09"
illusoire,"4,59"
illusoires,"1,22"
illustrant,"1,15"
illustration,"4,86"
illustrations,"3,04"
illustre,"12,56"
illustrer,"3,18"
illustres,"8,38"
ilot,"6,49"
ilots,"4,19"
ils,"2809,53"
image,"120,74"
imagerie,"1,89"
imageries,"0,2"
images,"69,53"
imagiers,"0,74"
imagina,"8,78"
imaginable,"1,08"
imaginables,"1,28"
imaginai,"3,72"
imaginaient,"2,91"
imaginaire,"15,47"
imaginaires,"7,1"
imaginais,"19,66"
imaginait,"27,84"
imaginant,"7,84"
imaginatif,"1,35"
imagination,"45,81"
imaginations,"2,77"
imagine,"71,96"
imaginee,"2,77"
imaginees,"1,01"
imaginent,"4,46"
imaginer,"64,26"
imagines,"9,46"
imaginez,"10,54"
imaginions,"1,55"
imaginons,"0,74"
imbattable,"2,03"
imbecile,"31,35"
imbeciles,"12,84"
imbecillite,"2,23"
imbecillites,"0,47"
imbiba,"0,14"
imbibant,"0,41"
imbibe,"2,97"
imbibee,"1,56"
imbroglio,"1,55"
imita,"3,51"
imitai,"0,07"
imitait,"4,12"
imitant,"7,64"
imitation,"5,68"
imitations,"1,62"
imite,"7,37"
imiter,"12,97"
imiterent,"1,08"
imitons,"0,14"
immacule,"2,84"
immaculee,"3,85"
immaculees,"1,08"
immacules,"1,62"
immanquablement,"3,24"
immateriel,"1,76"
immaterielle,"1,49"
immatriculation,"0,88"
immature,"0,2"
immediat,"13,85"
immediate,"10,61"
immediatement,"42,64"
immediates,"1,96"
immediats,"2,43"
immemorial,"1,89"
immemoriale,"1,15"
immemoriales,"1,01"
immense,"83,99"
immensement,"2,3"
immenses,"22,91"
immensite,"7,97"
immersion,"1,15"
immeuble,"51,76"
immeubles,"18,45"
immigrai,"0,07"
immigrants,"0,68"
immigration,"0,81"
immigres,"3,11"
imminence,"3,38"
imminent,"2,03"
imminente,"4,73"
immobile,"87,5"
immobiles,"28,92"
immobilier,"3,38"
immobiliere,"0,81"
immobiliers,"0,61"
immobilisa,"8,24"
immobilisait,"2,23"
immobilisant,"1,83"
immobilise,"6,49"
immobilisee,"2,84"
immobiliser,"2,91"
immobiliserent,"1,15"
immobilises,"2,16"
immobilite,"21,62"
immoderes,"0,2"
immolations,"0,07"
immolee,"0,07"
immoler,"0,2"
immonde,"4,12"
immondes,"2,16"
immondice,"0,14"
immondices,"2,23"
immoral,"0,81"
immoralisme,"0,2"
immoralite,"0,61"
immortalite,"4,46"
immortel,"2,44"
immortelle,"2,16"
immortels,"1,42"
immuable,"7,84"
immuables,"1,96"
immunisait,"0,14"
immunise,"0,2"
immunitaire,"0,2"
immunite,"1,42"
impact,"2,3"
impair,"1,83"
impalpable,"3,72"
impalpables,"1,55"
impardonnable,"2,7"
imparfait,"2,5"
imparfaite,"1,22"
imparfaits,"1,22"
impasse,"9,19"
impasses,"1,28"
impassibilite,"2,43"
impassible,"9,66"
impassibles,"1,82"
impatiemment,"2,5"
impatience,"33,11"
impatient,"9,73"
impatienta,"1,28"
impatientaient,"0,47"
impatientait,"2,43"
impatientant,"0,14"
impatiente,"7,58"
impatients,"3,18"
impeccable,"8,24"
impeccablement,"2,64"
impeccables,"1,82"
impenetrable,"4,66"
impenetrables,"2,23"
impensable,"2,23"
imper,"2,5"
imperatif,"3,37"
imperatifs,"1,63"
imperative,"1,35"
imperatrice,"6,08"
imperceptible,"12,16"
imperceptibles,"3,11"
imperfections,"1,08"
imperial,"7,64"
imperiale,"8,38"
imperiales,"2,16"
imperialisme,"1,35"
imperiaux,"1,62"
imperieuse,"4,66"
imperieusement,"1,69"
imperieux,"6,55"
imperissable,"1,55"
impermeable,"11,76"
impermeables,"1,83"
impersonnel,"1,82"
impersonnelle,"2,43"
impersonnels,"0,47"
impertinence,"1,35"
impertinences,"0,34"
imperturbable,"5,54"
impetueux,"2,03"
impie,"1,69"
impies,"1,55"
impitoyable,"8,18"
impitoyablement,"1,82"
impitoyables,"2,5"
implacabilite,"0,07"
implacable,"9,46"
implacables,"1,08"
implante,"0,47"
implanter,"0,95"
implants,"0,14"
implication,"0,27"
implications,"0,74"
implicite,"1,08"
implicitement,"1,15"
impliquait,"2,91"
impliquant,"1,08"
implique,"5,27"
impliquee,"0,34"
impliquent,"0,61"
impliquer,"0,47"
impliques,"0,41"
implora,"1,08"
implorait,"1,15"
implorant,"2,37"
implorante,"1,15"
implorantes,"0,2"
implore,"1,28"
implorer,"1,76"
impoli,"0,67"
impolie,"0,34"
impolitesse,"0,81"
import,"0,14"
importaient,"1,35"
importait,"15,68"
importance,"75,54"
important,"52,29"
importante,"18,31"
importantes,"8,99"
importants,"10,21"
importation,"1,01"
importations,"1,22"
importe,"151,08"
importent,"1,76"
importes,"0,47"
importun,"2,02"
importune,"0,47"
importuner,"0,95"
imposa,"3,72"
imposaient,"2,5"
imposait,"14,66"
imposant,"6,63"
imposante,"4,39"
impose,"20,07"
imposee,"5,41"
imposees,"1,96"
imposent,"4,12"
imposer,"19,53"
imposerait,"1,08"
impossibilite,"7,16"
impossible,"101,22"
impossibles,"6,36"
imposteur,"1,42"
imposteurs,"0,54"
imposture,"3,18"
impot,"1,76"
impots,"4,8"
imprecations,"3,04"
imprecis,"2,77"
imprecise,"2,97"
imprecises,"1,62"
impregnaient,"0,61"
impregnait,"1,96"
impregne,"7,03"
impregnee,"2,29"
impregnees,"1,35"
impregner,"2,36"
impregnes,"1,89"
imprenable,"1,82"
impresario,"3,25"
impression,"146,28"
impressionna,"1,49"
impressionnait,"2,84"
impressionnant,"5,06"
impressionnante,"3,78"
impressionne,"9,46"
impressionnee,"1,89"
impressionner,"4,66"
impressionnes,"1,55"
impressions,"8,99"
imprevisible,"7,3"
imprevisibles,"5,14"
imprevu,"8,31"
imprevue,"3,18"
imprevus,"2,03"
imprimait,"2,23"
imprime,"10,88"
imprimee,"4,05"
imprimees,"2,84"
imprimer,"3,58"
imprimerie,"9,12"
imprimes,"4,39"
imprimeur,"2,09"
improbable,"5,68"
improbables,"2,03"
impromptu,"2,03"
impromptues,"0,27"
impropre,"1,22"
improvisation,"2,7"
improvisations,"1,08"
improvise,"4,93"
improviser,"1,42"
imprudemment,"1,28"
imprudence,"4,73"
imprudences,"1,42"
imprudent,"3,18"
imprudente,"1,22"
impubere,"0,41"
impubliables,"0,07"
impudence,"1,28"
impudente,"0,47"
impudeur,"4,05"
impudique,"2,23"
impuissance,"16,28"
impuissant,"5,88"
impuissante,"4,46"
impuissants,"2,02"
impulsif,"1,28"
impulsion,"6,01"
impulsions,"2,36"
impulsive,"0,47"
impulsivite,"0,07"
impunement,"3,24"
impunite,"1,42"
impur,"2,23"
impurete,"1,01"
imputat,"0,07"
imputee,"0,27"
imputees,"0,07"
imputer,"0,81"
imputrescible,"0,41"
inacceptable,"2,36"
inaccessible,"8,04"
inaccessibles,"2,84"
inacheve,"3,04"
inachevee,"2,57"
inaction,"2,36"
inadaptation,"0,54"
inadmissible,"2,64"
inadvertance,"1,49"
inalterable,"4,66"
inanime,"1,62"
inapercu,"2,91"
inapercue,"2,97"
inapercus,"1,01"
inappreciable,"0,61"
inapte,"1,55"
inaptitude,"1,01"
inarticule,"0,27"
inarticulees,"0,2"
inarticules,"1,01"
inattaquable,"1,08"
inattendu,"10,41"
inattendue,"10,41"
inattendues,"2,16"
inattendus,"2,16"
inattention,"2,3"
inaudible,"2,23"
inaudibles,"1,42"
inauguration,"2,57"
inaugure,"1,15"
inaugurer,"1,28"
inavouable,"1,76"
inavouables,"1,08"
incalculable,"1,55"
incandescence,"1,01"
incandescent,"1,96"
incandescente,"1,15"
incandescentes,"1,15"
incantation,"1,08"
incantations,"1,42"
incapable,"40,68"
incapables,"8,51"
incapacite,"3,85"
incarcere,"0,88"
incarnaient,"1,22"
incarnait,"4,32"
incarnant,"0,88"
incarnation,"4,26"
incarne,"4,99"
incarner,"2,7"
incartades,"1,22"
incassable,"0,54"
incendiaire,"1,56"
incendiait,"1,01"
incendie,"19,8"
incendiee,"0,88"
incendiees,"0,68"
incendier,"1,89"
incendies,"5,48"
incertain,"8,78"
incertaine,"6,76"
incertaines,"2,64"
incertains,"2,77"
incertitude,10
incertitudes,"1,89"
incessamment,"3,58"
incessant,"4,12"
incessante,"3,31"
incessantes,"2,97"
incessants,"1,82"
inceste,"2,97"
incestueux,"1,01"
incidemment,"1,28"
incident,"22,03"
incidente,"0,14"
incidents,"9,32"
incinerateur,"0,2"
incineration,"1,62"
incinere,"0,54"
incinerer,"0,54"
incisee,"0,07"
incisera,"0,07"
incises,"0,07"
incision,"0,47"
incisives,"1,42"
incitait,"2,16"
incitation,"0,54"
incite,"2,23"
inciter,"2,43"
inciteraient,"0,07"
inciterent,"0,14"
incites,"0,07"
incitez,"0,07"
incivils,"0,14"
inclina,"8,85"
inclinaient,"2,3"
inclinais,"1,08"
inclinaison,"2,77"
inclinait,"4,12"
inclinant,"4,19"
inclination,"2,03"
inclinations,"0,54"
incline,"18,11"
inclinee,"4,26"
inclinent,"1,96"
incliner,"5,81"
inclines,"1,89"
inclure,"0,95"
inclus,"1,35"
inclut,"0,54"
incognito,"3,85"
incoherence,"2,09"
incoherent,"1,76"
incoherente,"1,28"
incoherentes,"1,15"
incoherents,"1,08"
incolore,"3,92"
incolores,"1,08"
incombait,"2,7"
incombe,"1,76"
incommensurable,"1,82"
incommode,"1,28"
incommodee,"0,41"
incommunicable,"1,35"
incomparable,"7,43"
incomparables,"1,89"
incompatible,"1,89"
incompatibles,"1,22"
incompetence,"1,28"
incompetent,"0,41"
incomplet,"1,15"
incomprehension,"4,53"
inconcevable,"5,27"
inconciliables,"0,61"
inconfort,"2,16"
inconfortable,"1,89"
incongru,"3,72"
incongrue,"2,03"
incongruite,"1,22"
incongruites,"0,27"
incongrus,"1,08"
inconnu,"49,39"
inconnue,"24,73"
inconnues,"9,73"
inconnus,"18,38"
inconsciemment,"6,28"
inconscience,"6,55"
inconscient,"8,11"
inconsciente,"3,85"
inconscients,"1,96"
inconsequence,"1,08"
inconsequente,"0,34"
inconsequents,"0,27"
inconsiderees,"0,34"
inconsistant,"1,42"
inconsolable,"1,42"
inconsole,"0,07"
inconsolees,"0,07"
inconstant,"0,34"
inconstants,"0,14"
incontestable,"1,42"
inconteste,"1,15"
incontinent,"1,28"
incontrolable,"1,01"
incontrolables,"0,81"
inconvenant,"1,28"
inconvenient,"5,54"
inconvenients,"3,51"
incorporation,"1,28"
incorpore,"1,22"
incorporer,"1,42"
incorpores,"1,42"
incorrect,"0,27"
incorrigible,"1,89"
incredule,"9,33"
incredules,"1,62"
incredulite,5
increvable,"0,61"
increvables,"0,34"
incriminer,"0,2"
incroyable,"22,63"
incroyablement,"4,53"
incroyables,"3,45"
incrustait,"1,01"
incrustations,"1,42"
incruste,"3,65"
incrustee,"2,77"
incrustees,"1,55"
incrustes,"2,23"
inculpation,"1,42"
inculpe,"1,09"
inculper,"0,54"
inculquer,"1,42"
inculte,"1,49"
incurable,"2,5"
incursion,"2,64"
incursions,"1,62"
incurvees,"0,14"
indecence,"1,96"
indecent,"2,43"
indecente,"1,96"
indechiffrable,"1,69"
indechiffrables,"1,28"
indecis,"6,83"
indecise,"3,58"
indecises,"1,42"
indecision,"1,89"
indecollables,"0,07"
indecrottable,"1,01"
indefendable,"0,34"
indefiniment,"11,22"
indefinissable,"5,54"
indelebile,"2,97"
indemne,"2,3"
indemnite,"1,69"
indemnites,"0,68"
indeniable,"1,22"
independamment,"3,45"
independance,"27,16"
independant,"3,24"
independante,"4,05"
independants,"1,9"
inderacinable,"0,47"
indescriptible,"2,5"
indestructible,"3,38"
indestructibles,"1,08"
indetermine,"1,08"
index,"32,43"
indic,"0,54"
indicateur,"2,43"
indicatif,"1,76"
indication,"5,74"
indications,"6,69"
indice,"4,66"
indices,"4,73"
indicible,"5,41"
indicibles,"0,95"
indics,"0,81"
indien,"3,65"
indienne,"6,89"
indiennes,"2,1"
indiens,"5,74"
indiffere,"0,74"
indifferemment,"3,45"
indifference,"38,04"
indifferent,"19,26"
indifferente,"10,2"
indifferentes,"1,76"
indifferents,"5,88"
indigence,"1,96"
indigene,"3,65"
indigenes,"5,81"
indigent,"0,47"
indigestion,"1,82"
indigna,"2,43"
indignait,"3,04"
indignation,"15,68"
indignations,"0,61"
indigne,"15,82"
indignee,"3,38"
indigner,"2,84"
indignes,"4,39"
indignite,"2,3"
indigo,"2,36"
indiqua,"4,86"
indiquaient,"1,96"
indiquait,"9,73"
indiquant,"5,54"
indique,"16,62"
indiquee,"2,77"
indiquent,"1,22"
indiquer,"7,91"
indiques,"1,21"
indirect,"1,42"
indirecte,"1,42"
indirectement,"2,57"
indirects,"0,74"
indiscipline,"1,01"
indiscret,"3,72"
indiscrete,"2,1"
indiscretes,"1,28"
indiscretion,"4,53"
indiscretions,"1,22"
indiscrets,"2,03"
indiscutable,"4,19"
indiscutables,"1,08"
indispensable,"16,96"
indispensables,"6,42"
indisposait,"0,41"
indispose,"0,48"
indisposee,"0,27"
indistinct,"2,64"
indistincte,"2,23"
indistinctement,"1,55"
indistinctes,"2,09"
indistincts,"1,28"
individu,"19,53"
individualisme,"1,35"
individualite,"0,74"
individuel,"2,23"
individuelle,"2,23"
individuelles,"2,36"
individuels,"1,28"
individus,"11,89"
indivisible,"1,15"
indolence,"2,5"
indolente,"1,22"
indolore,"0,47"
indomptable,"1,01"
indomptee,"0,2"
indomptes,"0,07"
indonesiens,"0,14"
induction,"0,47"
inductions,"0,07"
indulgence,"15,41"
indulgent,"4,19"
indulgente,"2,3"
industrialiser,"0,14"
industrie,"10,34"
industriel,"6,01"
industrielle,"3,04"
industriels,"3,24"
industries,"1,49"
inebranlable,"3,04"
inedite,"2,5"
ineffable,"3,92"
ineffacable,"1,08"
inefficace,"0,61"
inegal,"2,84"
inegale,"1,76"
inegalement,"1,01"
inegales,"1,76"
inegalite,"1,35"
inegalites,"0,27"
inegaux,"1,82"
ineluctable,"5,34"
ineluctablement,"1,01"
inepte,"1,69"
ineptes,"1,55"
ineptie,"1,01"
inepuisable,"7,57"
inepuisables,"1,96"
inerte,"10,61"
inertes,"3,92"
inertie,"6,49"
inespere,"1,62"
inesperee,"2,43"
inestimable,"1,89"
