item,ntrials,err,rt,sd,rtz,nused
arforne,23,0.043478260869565,784.227272727273,285.51522881879,-0.341374284148063,22
fésibleau,24,0,783.541666666667,170.20805150492,-0.091901829820437,24
élenterduit,22,0,971.681818181818,277.195029565078,0.604789328583282,22
touvosait,22,0.045454545454545,832.380952380952,261.376256800513,0.162000647735617,21
laissias,24,0.208333333333333,917.78947368421,175.42886464236,0.815201350107741,19
pouspontels,19,0,707.157894736842,146.485973222275,-0.275192932001768,19
aptalmi,22,0,673.727272727273,127.050864136857,-0.682869597129671,22
longléclat,21,0,765.4,202.021728899068,-0.071765262068649,20
étercharveilte,26,0,987.16,238.022526945105,0.591355572020649,25
soupabergetails,22,0.045454545454545,890.21052631579,245.902324544471,0.288653721538455,19
rarce,24,0.041666666666667,805.608695652174,131.631282248572,-0.1067040886881,23
malulez,20,0.1,775.777777777778,135.409425145743,-0.197668867657356,18
érecheure,22,0,904.136363636364,228.809818190638,0.230237289324249,22
verrorait,22,0.045454545454545,835.761904761905,193.011373955502,0.046983471780472,21
relimins,24,0,731.041666666667,153.947613666543,-0.450456554740353,24
procoute,25,0,772.36,156.164411225264,-0.222419967844511,25
hafaut,22,0.045454545454545,654.52380952381,225.467651570601,-0.811092910333393,21
mic,22,0.090909090909091,780.3,276.21198952597,-0.341536020355262,20
tréprénépuyée,23,0,736.04347826087,234.250735569015,-0.380758990583293,23
croisloucre,22,0,817.045454545455,253.220866753329,0.266322068382178,22
mecubliez,24,0,749.375,167.474543815133,-0.342757316046357,24
sersion,22,0,735.954545454545,190.897249168917,-0.54078678642273,22
mocognes,22,0,680.818181818182,135.941036364908,-0.538850330784241,22
arsuine,22,0,689.363636363636,105.143233577342,-0.618214647411581,22
revailtion,23,0,806.260869565217,216.601061315142,0.105440378669876,23
asoisir,22,0.045454545454545,928.52380952381,269.416706803349,0.701047048485048,21
sensais,22,0.5,961,333.701363497364,0.539512119820112,11
mépopas,23,0.043478260869565,730.863636363636,166.912379481698,-0.495682889144989,22
dontroucle,24,0,674.916666666667,180.681299209569,-0.638595978575179,24
rélares,24,0.125,878.285714285714,202.141075206684,0.310723289800171,21
tiot,22,0.045454545454545,713.85,178.553036496457,-0.394574649517953,20
actrouve,22,0,768.904761904762,277.948719148318,-0.330034347438408,21
bantige,23,0.043478260869565,748.363636363636,215.011305451275,-0.392258810072094,22
montraornard,24,0,885.625,283.781577442321,0.435921362654732,24
arconcrets,21,0.047619047619048,824.21052631579,301.946569767156,0.023532221541846,19
travité,23,0.086956521739131,798.761904761905,160.966426549733,0.115614420825013,21
compreilse,23,0,824.130434782609,195.878975703187,0.144260943222804,23
pratentuer,21,0.095238095238095,796.368421052632,184.054403348067,0.209138175378419,19
mitution,19,0.157894736842105,921,211.839899115211,1.09945579179185,15
alfeute,22,0,705.772727272727,236.800887188288,-0.381379136698276,22
écoucisons,23,0.043478260869565,887.227272727273,215.220801751349,0.503264554440563,22
caspui,22,0,711.454545454545,151.495631643049,-0.458564455286258,22
relenlais,21,0.047619047619048,836.315789473684,259.227710416833,0.242989943819389,19
lapondait,23,0,906.695652173913,336.043887120635,0.28744717743818,23
ortivere,21,0,690.2,198.688489323045,-0.549024259149084,20
sagot,21,0.047619047619048,808.35,146.389270170503,0.071979474092924,20
redin,22,0.045454545454545,752.095238095238,141.560554096791,-0.279085240559748,21
queltivez,24,0,752.95652173913,192.00058670859,-0.44218731192503,23
pronila,24,0,702.166666666667,136.529871446147,-0.544017212892376,24
oucubla,23,0.043478260869565,720.909090909091,273.592834264787,-0.468527426944368,22
frache,23,0,812.739130434783,266.578867298439,0.004987155845309,23
divercutétion,23,0.130434782608696,821.631578947368,186.264510404578,0.473767726630934,19
émaporle,22,0,850.545454545455,195.453496423239,0.223595601796002,22
exalde,23,0.086956521739131,856.142857142857,228.013220168105,0.35254769164797,21
sindéciage,22,0.136363636363636,796.105263157895,192.537700417013,0.230247561021854,19
drai,20,0.05,708.263157894737,103.162677416282,-0.235030959255161,19
garsorris,24,0,817.875,196.939697788987,-0.123200103510688,24
mêlui,22,0,743.636363636364,177.470465807036,-0.260560003167341,22
risismièger,23,0.043478260869565,859.40909090909,264.01563068643,0.179513352333096,22
biencerce,23,0,817.173913043478,266.847701230822,-0.082495325071617,23
chrainte,22,0,906.619047619048,324.579339482734,0.504347194888997,21
liproson,21,0,667.142857142857,190.543245934955,-0.575403518173121,21
attasard,23,0,742.590909090909,168.674851793934,-0.232907794087327,22
seupenvec,23,0,684.391304347826,201.89707979572,-0.727175401968063,23
atritaient,24,0.166666666666667,944.944444444444,290.894052316651,1.12694509274738,18
aincher,25,0.08,756.347826086957,209.104064717602,-0.279387476950399,23
motélo,23,0.043478260869565,799.863636363636,221.650582041827,-0.094139576706813,22
versirités,23,0.043478260869565,814.545454545455,185.557776209159,0.133561762819439,22
chetéte,24,0,736.333333333333,191.674240556089,-0.427955332893322,24
maniers,22,0.272727272727273,1038.5,284.566102455417,0.991767069476278,16
bruscimardée,23,0,874.695652173913,303.030666732325,0.431714757233296,23
ammocil,24,0,775.291666666667,204.644438024816,-0.311256314980836,24
ratroume,24,0,694.541666666667,122.311071405682,-0.496686165168505,24
touneur,20,0.25,834.571428571429,216.04369724868,0.253471642896853,14
recrotit,21,0,909.285714285714,317.627004969216,0.324066190689269,21
horplipins,23,0,724.521739130435,178.226074402254,-0.474750292435242,23
londe,24,0.041666666666667,809.913043478261,161.191279101873,-0.083064911007093,23
lalée,21,0,800.857142857143,124.113369833506,0.171980282707217,21
herforfernier,22,0.045454545454545,749.380952380952,192.401786943489,-0.300773162649878,21
vrabre,24,0,846.166666666667,332.473950161861,0.022578316860555,24
contetimomais,23,0.043478260869565,877.136363636364,236.742233835421,0.417141253426614,22
toutendats,20,0,805.7,165.884899855291,0.077502521093826,20
sorpréheur,20,0,805.35,146.624215347656,-0.036728663935473,20
bloulimatre,21,0,781.428571428571,225.615950550614,-0.091616217300124,21
cemouvante,20,0,773.2,199.42987159453,-0.171847103523799,20
mentruit,22,0.045454545454545,898.47619047619,309.449934407429,0.483518153928488,21
utiprès,23,0,715.136363636364,194.045967910538,-0.20384888527956,22
beaupiment,22,0,828.545454545455,254.770060151862,0.159930330205255,22
nacripoint,22,0,778.571428571429,219.473818809573,-0.146465246373756,21
artanges,23,0.043478260869565,781.238095238095,182.397068167749,-0.156595508450546,21
ampe,24,0.166666666666667,798,182.009253668742,-0.008938983417774,20
pourise,23,0.086956521739131,802.2,215.200909800464,-0.157901920920318,20
cousilume,22,0,740.590909090909,140.353519334609,-0.324140488245722,22
souloir,19,0.157894736842105,906.466666666667,308.377520643278,0.329073217700039,15
sisoncises,23,0,785.95652173913,266.440591751344,-0.049799844648818,23
sallemonfin,22,0.045454545454545,869.666666666667,309.845176391909,0.202887865370334,21
pleusait,25,0.28,932.777777777778,188.375893160943,0.746130509886675,18
chocrétervaient,22,0,990.90909090909,311.671822074638,0.548545338242221,22
revertuels,21,0,877.52380952381,191.356112796957,0.418058888215767,21
reul,22,0.045454545454545,746.190476190476,211.632138166116,-0.376297782343835,21
capées,23,0.217391304347826,857.470588235294,162.744092691201,0.299360737449258,17
crasclaines,24,0,732.166666666667,185.887452313318,-0.107311367780723,24
boutais,21,0.238095238095238,994.466666666667,283.879971282298,0.666283075583996,15
failanie,22,0.090909090909091,915.4,316.024382803473,0.51818517198345,20
coutrevie,22,0.045454545454545,808.7,203.688384290162,0.104376423214272,20
cinvagars,25,0,841.24,256.235451619534,0.128143621593806,25
marvec,24,0,713.875,161.379194957768,-0.731847835090825,24
ensisser,22,0.045454545454545,886.809523809524,217.665022235457,0.334632224512757,21
juiltercenter,24,0.041666666666667,799.04347826087,200.763650789332,-0.038166552134876,23
pretition,21,0.142857142857143,976.35294117647,252.719691846636,0.679423158696726,17
leritres,23,0,721.739130434783,183.843860972814,-0.420087427568576,23
storte,24,0,794.875,264.327417601073,-0.124040931547184,24
créaponsiceve,24,0.041666666666667,806.818181818182,245.907771399425,0.008219751973114,22
laments,23,0.304347826086957,878.133333333333,183.586050927727,0.71703240894006,15
beaulople,20,0.05,802.368421052632,207.073044151176,-0.080164669316744,19
arais,21,0,688,183.595206909113,-0.536308557897443,21
reliarle,22,0,764.454545454545,195.333348108092,-0.067957645833447,22
cansitenle,24,0.041666666666667,840.869565217391,250.677138303405,0.090513584551974,23
rairais,23,0.043478260869565,904.954545454545,217.274782634412,0.611765175410029,22
derreaument,22,0.045454545454545,790.52380952381,251.798256357668,-0.128628944913997,21
véledes,21,0.047619047619048,666.4,174.700465458965,-0.612458701399423,20
édiperre,23,0,788.260869565217,196.771491235,-0.088590677833006,23
ratoident,21,0.095238095238095,859.21052631579,293.202353133533,-0.019298469345948,19
insmentre,22,0,775.727272727273,186.315447259335,-0.174013041739345,22
pseintre,23,0.086956521739131,761.571428571429,154.690197306931,-0.181833008307666,21
chemansif,23,0,704.52380952381,129.121113319092,-0.462903328218173,21
infrirent,22,0,899.809523809524,238.100318993406,0.780870689799906,21
griure,21,0.095238095238095,735.842105263158,130.511499347714,-0.430948030971078,19
rateme,25,0.04,727.916666666667,171.045103806662,-0.483203155562664,24
lérine,21,0,719.428571428571,200.367555115236,-0.421445800034509,21
tentadre,23,0.043478260869565,799.863636363636,204.300967401981,-0.103025066635788,22
moncannent,22,0.090909090909091,780.9,219.050799203242,-0.091969344684282,20
poinsassez,20,0,909.45,270.134756819824,0.619422405747762,20
augnon,23,0,771.391304347826,190.618547969602,-0.010798444261678,23
conracade,24,0,881.333333333333,293.576842272752,0.30529326660194,24
arfige,24,0,756.916666666667,184.106282316508,-0.204986414041461,24
porcinrote,22,0,798.136363636364,249.727526841431,0.005044776100043,22
rénire,25,0.12,769.5,213.819628035719,-0.179253707109747,22
stiche,23,0,703.521739130435,167.317843846869,-0.316745990652136,23
raptier,23,0.043478260869565,923.3,343.143226196016,0.41725739348821,20
bousieur,22,0.136363636363636,860.736842105263,237.220441808239,0.443247384508592,19
prescestulent,24,0.083333333333333,920.238095238095,290.614504930828,0.539666473219537,21
soucontes,24,0,783.304347826087,186.469455159578,-0.111261380924744,23
faimule,21,0.047619047619048,768,242.995126656786,-0.134572143353989,20
doupéchi,23,0,742.130434782609,220.749406330474,-0.415247905733711,23
premesté,21,0.095238095238095,818.166666666667,279.659930041092,0.251992464384554,18
apontion,24,0,771.958333333333,228.422088166444,-0.355913294532162,24
dougilial,22,0.045454545454545,766.047619047619,199.271793335253,-0.248861072465914,21
mênu,24,0.541666666666667,938.818181818182,162.025811636182,0.594111668146418,11
toucientait,24,0,906.130434782609,208.928283551998,0.330394791428812,23
prévec,21,0,698.333333333333,109.709768632211,-0.444615701415221,21
touclabile,21,0,779.761904761905,201.479007532275,-0.152299991413067,21
poition,24,0.041666666666667,1033,251.220599222445,0.996919211685427,20
dénofet,22,0.045454545454545,709.190476190476,213.409376328131,-0.433205213230411,21
hitabre,23,0,776.347826086957,230.538422886246,-0.259035200565862,23
couet,24,0.208333333333333,844.277777777778,153.651173137519,0.032290543450255,18
bonnant,25,0.24,837.263157894737,150.072886775157,0.198598713252333,19
porvant,22,0,680.045454545455,144.627099243184,-0.457426092621766,22
satémantiers,19,0.105263157894737,936.625,272.936347890859,0.688527713918341,16
revate,22,0.045454545454545,719.809523809524,183.758977752821,-0.353576883622234,21
quelsarie,23,0.043478260869565,702.681818181818,177.807650583603,-0.388062600285963,22
cetrés,24,0,784.333333333333,228.103650480037,-0.079651423565045,24
prelit,22,0.181818181818182,760.722222222222,189.10868507618,-0.104264144660834,18
secclacoup,21,0.047619047619048,685.7,154.156823773031,-0.532262989185865,20
crat,20,0.3,741.428571428571,140.970653948704,-0.284890616051031,14
parvaintilée,25,0,886.28,283.637902967851,0.40672920817496,25
voule,20,0.05,725.052631578947,141.604878166212,-0.402806406565342,19
gonge,23,0.086956521739131,845.571428571429,278.221058050711,0.078819894618172,21
vicompe,22,0.045454545454545,806.904761904762,176.352744453242,-0.089389777965982,21
éterment,22,0.090909090909091,928.3,216.21775086582,0.724916803195278,20
cerlaments,23,0,825.869565217391,252.0743585005,0.164458323992615,23
vigoistoprenle,21,0.047619047619048,762.45,284.636698266404,-0.212678486584713,20
rop,23,0.130434782608696,701.4,110.002583701714,-0.631896239589927,20
canver,21,0,832.285714285714,190.704258698421,-0.008872814615441,21
vien,20,0.3,916.357142857143,169.370602817907,0.584121084958106,14
aplotes,24,0.041666666666667,730.782608695652,164.159278673804,-0.325659844058592,23
salimanlie,23,0,867.478260869565,278.776363541756,0.215754846227013,23
pateillune,21,0.047619047619048,825.55,184.187111669799,-0.151415798954618,20
choproson,23,0,716.608695652174,179.751277433932,-0.525047128524978,23
formièter,23,0,913.565217391304,245.759458541173,0.602119776092512,23
héneche,22,0,688.863636363636,194.908353422233,-0.487469381788197,22
mondéches,23,0,746.391304347826,124.085285601343,-0.096837356800156,23
gréplilion,23,0.043478260869565,818.428571428571,222.454168634479,-0.065811019429419,21
réforlulandre,23,0,870.761904761905,251.736152501365,0.638327397562616,21
hétilait,22,0.272727272727273,764.866666666667,144.308630900515,0.019392342941109,15
larveler,22,0,728.318181818182,175.191157192484,-0.305656755766571,22
dortosiais,22,0.045454545454545,813.380952380952,229.416755314532,-0.065874324691066,21
moiniquoi,22,0,779.409090909091,300.034070936858,-0.265038608177527,22
rérede,22,0,700.590909090909,117.392162913117,-0.652750637404869,22
posertres,24,0.083333333333333,659.5,171.022624512776,-0.494517715253748,22
kileur,23,0.260869565217391,816.875,345.587784313431,0.246813210265131,16
éniporté,21,0,876.047619047619,164.725977365586,0.064726536647502,21
tergafléne,23,0,762,289.098104950057,-0.307888225401642,22
jarer,24,0.333333333333333,828.133333333333,196.098687497125,0.375656978745994,15
aporparphie,21,0,1065.75,368.179000373174,1.12754348806975,20
pasavec,22,0,749.772727272727,219.913604641672,-0.488913755122422,22
varte,21,0.047619047619048,770.2,213.915526859503,-0.260095758457349,20
cunirut,23,0,688.130434782609,155.475021188095,-0.448035595318755,23
spho,22,0,772.454545454545,219.250178318378,-0.090808862372078,22
fesafirche,23,0,759.04347826087,217.92398137901,-0.394956556926448,23
massi,19,0,707.684210526316,124.62256467322,-0.525882594945159,19
plaiserche,21,0.047619047619048,724.894736842105,185.44118406799,-0.400883257724031,19
détrouculption,21,0.095238095238095,940.947368421053,248.856601654717,0.95105488371832,19
cride,20,0.05,783.631578947368,225.086208306041,0.129590526219719,19
touderare,22,0.045454545454545,767.85,198.959999947093,-0.120581078419406,20
moribres,24,0.041666666666667,801.863636363636,217.256770502105,0.314513097391992,22
pecifois,23,0,795.652173913043,270.53828643443,-0.30123196526806,23
netrut,23,0,649.869565217391,110.754152127307,-0.892458925782855,23
chabanfairagne,23,0.043478260869565,735.409090909091,189.458792878911,-0.168392146006069,22
phroffre,20,0,689.7,177.025154323214,-0.464892281622615,20
serois,22,0,726.227272727273,184.833755888954,-0.427720660686783,22
